REAL,PRED_LR,PRED_RF,PRED_XGB
739.5,739.4999999999986,739.566875,737.36566
964.875,964.8749999999984,965.269375,964.60913
725.625,725.6250000000041,725.631875,726.3094
774.75,774.7499999999957,774.75,773.4374
889.5,889.4999999999977,889.449375,890.04694
473.875,473.8749999999984,473.790625,475.6193
317.0,317.0000000000025,316.95,313.68542
699.875,699.8750000000132,700.17,699.8678
1291.875,1291.8749999999973,1289.331875,1283.9537
812.25,812.2500000000125,812.389375,811.7706
1017.5,1017.4999999999991,1017.48125,1019.6619
358.125,358.1249999999993,358.286875,353.49603
652.5,652.4999999999976,652.4975,652.591
660.875,660.8750000000095,660.96625,660.81616
724.25,724.2499999999957,723.970625,725.78424
552.0,551.9999999999958,551.981875,552.4954
423.75,423.7499999999959,423.71125,425.1626
411.625,411.6249999999977,411.550625,411.02075
268.5,268.5000000000175,269.22625,265.7384
775.5,775.5000000000041,775.618875,778.7181
383.75,383.7499999999993,382.99125,375.14166
366.875,366.8750000000131,366.285,371.931
381.25,381.2499999999893,380.933125,385.54813
521.25,521.2499999999952,520.911875,521.2825
1180.625,1180.6250000000036,1180.723125,1180.345
479.5,479.4999999999957,479.5,479.8523
1136.375,1136.3749999999982,1136.62125,1135.0494
1166.25,1166.2500000000036,1166.164375,1166.6554
577.0,577.0000000000043,577.019375,577.8579
857.125,857.1249999999905,857.030625,858.6932
864.0,863.9999999999945,863.49625,862.43585
831.25,831.2499999999991,831.25,828.27167
671.625,671.6250000000039,671.250625,671.99396
968.125,968.1250000000095,968.05375,968.6929
1070.5,1070.499999999997,1070.5,1068.4413
661.5,661.4999999999943,661.73375,662.357
884.75,884.7499999999977,884.51,885.18616
894.625,894.6249999999905,894.60875,891.49634
726.0,725.9999999999991,726.000625,725.0641
775.875,775.8750000000023,775.875,776.6357
1147.0,1146.999999999999,1147.001875,1144.1996
879.125,879.1249999999959,878.874375,879.13464
728.375,728.3749999999943,728.490625,729.1989
668.5,668.4999999999982,668.565625,667.6103
535.0,534.9999999999975,534.6975,535.43835
839.875,839.8750000000127,839.759375,841.5722
577.0,576.9999999999957,577.0,577.864
611.625,611.6250000000036,611.5725,610.5371
699.25,699.2499999999943,699.523125,700.5644
415.625,415.6249999999951,415.625,414.41812
875.0,875.0000000000048,875.526875,877.3737
766.125,766.1250000000041,766.69075,766.93896
602.25,602.2500000000132,602.54,600.7207
951.5,951.4999999999957,951.373125,950.73486
640.375,640.3750000000134,640.43,640.35864
738.75,738.7500000000095,738.741875,740.2074
646.25,646.2500000000177,647.45625,645.65814
485.125,485.12499999999454,485.98375,483.90317
767.875,767.8749999999907,767.01875,762.9152
695.25,695.2500000000098,695.164375,696.86255
871.75,871.7500000000023,871.774375,869.8667
1020.625,1020.6250000000032,1020.529375,1023.0344
868.125,868.1249999999975,868.200625,870.9563
1061.25,1061.2499999999905,1060.806875,1058.6559
659.5,659.5000000000027,655.71625,657.9
699.375,699.3749999999959,699.375,699.8194
647.625,647.6249999999957,647.5525,645.70636
851.0,850.9999999999868,851.149375,851.5447
922.625,922.6250000000032,922.625,923.1096
1108.75,1108.7499999999982,1108.24125,1107.667
1185.25,1185.2499999999955,1185.245625,1185.809
1043.5,1043.5000000000095,1043.82875,1046.3772
1030.75,1030.7500000000132,1030.97125,1029.5942
758.625,758.6250000000023,758.676875,758.6004
1112.75,1112.7499999999986,1112.65625,1114.6653
720.5,720.500000000018,719.95375,719.1762
1206.375,1206.3749999999995,1206.3825,1208.8444
738.25,738.2499999999991,738.125,738.7032
751.25,751.2500000000098,751.174375,751.6371
677.625,677.6250000000043,678.045065,680.32806
817.0,816.9999999999982,817.0,815.74963
690.25,690.2500000000039,689.899375,691.7223
592.0,592.0000000000073,593.010625,591.72736
901.5,901.4999999999955,901.5,902.12915
761.75,761.7499999999957,761.75,762.0727
729.0,728.9999999999991,728.88,728.02997
902.625,902.6250000000125,902.625,904.572
763.25,763.2499999999977,763.421875,764.16113
1025.375,1025.375000000004,1025.388125,1023.4364
514.25,514.2499999999994,514.394375,512.33057
669.125,669.1250000000036,669.125,667.69403
814.026,814.0259999999948,812.3968299999985,815.8724
462.375,462.3750000000099,462.4225,461.68542
1197.25,1197.249999999986,1197.268125,1197.7834
610.0,609.9999999999985,609.98625,607.87354
824.375,824.3749999999854,824.3523999999999,824.16223
873.875,873.8749999999957,873.875,874.67926
651.375,651.3749999999995,651.24875,652.3436
813.0,812.9999999999989,813.041875,814.91455
1045.875,1045.874999999985,1046.03125,1043.1094
849.375,849.3749999999964,848.159375,846.4263
817.125,817.1250000000023,817.0525,815.99634
394.5,394.50000000000455,394.790625,392.97607
1152.125,1152.124999999999,1152.12125,1151.1368
964.875,964.8749999999973,964.875,963.7828
1194.375,1194.3750000000127,1194.583125,1188.1711
455.0,455.0000000000033,455.504375,450.6571
933.625,933.6250000000127,933.8525,931.3452
1035.0,1035.0000000000045,1035.305,1035.6187
373.375,373.37500000000455,373.440625,370.88205
881.375,881.3749999999984,881.483125,882.54584
832.375,832.3750000000132,832.613125,833.53705
831.25,831.2500000000095,833.556875,832.8921
1040.625,1040.6249999999907,1040.00625,1039.4701
712.5,712.5000000000095,712.516875,710.522
1156.125,1156.1250000000023,1156.003125,1155.15
861.875,861.8749999999982,861.6475,862.6163
956.875,956.8750000000048,957.011875,956.528
617.0,616.9999999999992,616.964375,617.24774
602.875,602.8749999999934,603.589375,602.4331
444.625,444.6249999999957,444.625,445.08557
670.25,670.2500000000132,670.2625,669.6902
672.5,672.4999999999986,672.319375,671.6317
944.875,944.8749999999957,944.875,944.12274
1095.875,1095.874999999999,1096.02,1095.8544
648.0,648.0000000000042,648.0,648.5782
998.5,998.4999999999991,998.45125,997.4611
813.375,813.3749999999955,813.37625,812.636
802.875,802.8750000000132,802.78,802.5513
820.375,820.3749999999975,820.374375,819.3052
961.375,961.375,962.1890450000001,961.064
851.25,851.2499999999989,851.2625,853.904
573.875,573.8749999999993,573.866875,573.51526
1306.25,1306.249999999996,1305.938125,1306.7982
937.375,937.3750000000043,937.445,937.5275
630.75,630.7499999999992,630.745,629.6446
821.5,821.5000000000032,821.479375,820.1192
1010.5,1010.4999999999955,1010.5,1011.2575
683.25,683.2499999999932,683.243125,682.8498
532.625,532.6249999999957,532.621875,530.47546
638.25,638.2499999999972,638.12,639.7274
848.25,848.2499999999977,848.210625,847.7327
880.375,880.3749999999982,880.373125,878.0094
1107.0,1106.9999999999982,1107.16375,1106.8867
1005.875,1005.8750000000041,1006.086875,1008.23157
1135.0,1135.0000000000045,1135.010625,1132.1619
466.875,466.8749999999983,466.92125,468.6632
669.25,669.2499999999859,670.264375,670.14417
710.0,710.0000000000127,709.94875,709.8638
970.0,969.9999999999973,969.79375,973.05023
753.875,753.8749999999982,753.765,753.36804
841.5,841.4999999999957,841.5,841.9872
1011.875,1011.8749999999968,1012.14375,1014.16766
1020.25,1020.2499999999973,1020.44875,1015.68365
670.25,670.2499999999955,670.25,670.1442
479.0,479.0000000000024,479.0,480.00302
641.5,641.499999999995,641.49625,642.1993
648.0,647.9999999999964,647.990625,648.6291
692.0,691.9999999999909,691.163125,696.6691
506.375,506.3750000000099,506.4575,507.41153
1268.0,1267.9999999999977,1267.993125,1266.1488
868.75,868.7499999999977,868.749375,870.9563
774.75,774.7500000000136,773.461875,773.9918
649.125,649.1250000000024,649.125,650.1513
1037.375,1037.3750000000036,1037.38375,1035.5596
804.375,804.3750000000125,804.379375,803.5964
416.375,416.3750000000098,416.6925,418.07498
1050.5,1050.5000000000075,1049.198125,1046.1768
411.625,411.6249999999959,411.625,414.43045
573.125,573.1249999999957,573.125,571.3875
477.25,477.2500000000018,477.6375,477.02225
977.375,977.3749999999955,977.3725,977.5217
839.25,839.2500000000127,839.25,839.0903
1140.875,1140.874999999999,1140.984375,1138.7651
1070.5,1070.500000000004,1069.239375,1069.4392
518.25,518.250000000013,517.876875,515.94824
465.375,465.3749999999977,465.34125,461.9954
636.125,636.1250000000018,636.358125,635.76483
1030.5,1030.5000000000032,1030.5,1030.1711
579.75,579.7499999999858,581.39125,580.72473
763.625,763.6250000000148,763.96125,763.26605
872.375,872.3749999999991,872.375,872.6473
649.375,649.3750000000002,649.4325,647.708
546.25,546.2499999999957,545.805625,546.31586
969.75,969.7500000000032,968.364375,970.1152
967.125,967.124999999997,967.125,966.982
823.25,823.2499999999973,823.245,823.56445
653.125,653.1249999999958,653.125,653.3405
799.75,799.7500000000132,799.851875,800.68744
555.375,555.3749999999982,556.469375,555.46326
839.125,839.1250000000073,838.870625,839.0118
460.125,460.1250000000016,459.6675,461.40558
753.625,753.6249999999991,753.625,753.5741
841.875,841.8749999999957,841.8575,841.9872
1013.875,1013.8749999999991,1013.898125,1012.4973
421.25,421.2499999999985,421.5125,418.86447
1058.5,1058.4999999999982,1058.02125,1061.1544
549.125,549.125000000005,549.620625,551.11536
558.125,558.1249999999977,558.13625,556.8909
1148.125,1148.124999999999,1148.15125,1151.1368
703.875,703.8749999999898,703.616875,705.3845
708.5,708.4999999999907,708.308125,710.66504
741.0,741.0000000000068,740.89875,741.7285
734.125,734.1249999999959,734.125,735.167
724.5,724.5000000000095,724.4525,723.22876
966.0,966.0000000000032,966.0,964.35364
652.5,652.5000000000132,652.594375,653.04584
1256.625,1256.6250000000034,1256.813125,1254.6476
755.25,755.2499999999966,754.575,752.61273
916.875,916.8750000000023,916.89125,918.4433
827.75,827.7500000000043,827.869375,826.34644
1124.125,1124.1249999999955,1124.125625,1124.2006
808.25,808.2499999999957,808.251875,808.08936
711.375,711.3749999999993,711.375,710.82245
746.75,746.7499999999959,746.75,745.2681
792.375,792.3749999999957,792.371875,791.4665
815.0,814.9999999999905,815.075,816.1923
685.875,685.8749999999984,685.871875,685.9672
650.75,650.7500000000024,650.739375,651.79944
910.5,910.5000000000105,911.235625,910.6415
825.375,825.3750000000095,824.746875,824.4803
580.625,580.6249999999984,580.4525,580.89636
838.125,838.1250000000045,838.21375,837.998
584.625,584.6250000000032,584.625,583.90344
205.125,205.12500000000455,205.113125,206.76302
999.125,999.124999999997,999.1175,997.4012
518.125,518.1249999999958,518.125,517.9663
1075.0,1074.999999999997,1074.779375,1072.5431
570.875,570.8749999999975,570.605,568.863
981.125,981.1249999999905,981.029375,981.17145
749.625,749.6250000000175,750.1575,746.6727
1000.125,1000.1250000000134,1000.27125,1000.4342
830.125,830.12500000001,830.128125,831.66077
772.75,772.7500000000032,772.49,772.0168
1265.0,1264.999999999995,1264.700625,1257.6505
1231.5,1231.4999999999973,1231.4,1229.0145
675.0,674.9999999999948,674.983125,675.0044
952.875,952.8749999999868,952.941875,953.4456
585.75,585.7499999999957,585.75,586.7101
579.625,579.6250000000024,579.485625,580.3083
742.625,742.6250000000095,743.6775,741.5651
670.25,670.2500000000182,670.24625,670.1622
924.0,923.9999999999989,923.850625,922.9581
1056.125,1056.1249999999955,1056.095,1056.4059
520.625,520.6250000000116,520.855625,520.18024
930.5,930.5000000000023,930.5075,930.8744
1385.625,1385.6250000000025,1386.403125,1426.4513
672.5,672.4999999999975,672.446875,671.0025
488.0,487.9999999999985,487.875,487.5195
884.875,884.8750000000177,884.800625,885.9199
633.625,633.6249999999958,633.625,635.3462
648.5,648.4999999999958,648.5,649.53394
626.875,626.8749999999957,626.875,627.6541
635.0,635.0000000000132,634.98125,635.3161
452.5,452.5000000000134,452.681875,453.96454
947.0,947.0000000000023,946.7925,950.4988
586.0,586.000000000013,585.889375,586.1799
357.875,357.8749999999957,357.87625,361.65063
566.875,566.8749999999958,566.875,567.1392
544.625,544.6249999999957,544.625,546.1468
1136.375,1136.3749999999955,1136.390625,1133.1877
838.125,838.1249999999991,838.125,836.0247
567.625,567.6250000000134,568.228125,567.9849
741.5,741.499999999997,741.49875,740.78546
726.0,725.9999999999957,726.0,727.5398
712.5,712.4999999999977,712.5,712.4702
500.125,500.1250000000024,500.125,500.84125
1133.875,1133.8750000000136,1133.8975,1135.3359
1008.25,1008.2499999999986,1007.6825,1010.6366
829.125,829.1249999999991,829.364375,827.6476
974.75,974.7500000000125,973.79875,974.099
966.5,966.4999999999989,967.554375,969.45984
807.5,807.4999999999977,807.27875,807.1514
396.75,396.749999999995,396.670625,398.42078
632.0,632.0000000000034,632.67625,631.57056
642.875,642.8750000000036,642.64,639.4346
818.375,818.374999999995,818.0575,818.2943
943.125,943.1250000000095,942.851875,943.754
626.875,626.8750000000126,626.875,624.6212
1155.0,1154.9999999999968,1155.0,1155.3046
470.5,470.4999999999977,470.491875,470.80478
927.75,927.7500000000125,927.741875,929.6727
996.125,996.1250000000127,996.206875,995.87915
1187.375,1187.374999999993,1187.760625,1185.5708
622.125,622.1249999999993,622.135,624.9236
1012.125,1012.1249999999973,1012.198125,1010.5735
500.125,500.124999999995,500.125,499.45642
974.25,974.2500000000114,974.57375,973.9836
628.25,628.2499999999944,628.4675,626.4978
584.625,584.6249999999977,584.625,583.1107
521.25,521.2500000000188,521.120625,519.21844
523.5,523.4999999999975,522.80625,523.3394
944.5,944.4999999999948,944.521875,942.84863
925.054,925.0539999999949,924.3325000000016,926.1317
518.125,518.1250000000024,518.114375,519.4521
623.75,623.7499999999957,623.75,625.146
717.5,717.5000000000127,717.45375,717.1974
1228.5,1228.5000000000039,1227.95125,1227.1075
1317.125,1317.1249999999995,1317.291875,1314.867
600.0,600.0000000000134,600.2475,600.7207
817.0,817.0000000000125,817.0,816.71
728.5,728.4999999999945,728.534375,728.47186
1030.75,1030.749999999999,1030.720625,1033.0718
652.5,652.4999999999895,651.373125,651.839
605.75,605.7500000000045,605.766875,604.4921
671.0,670.999999999995,670.978125,669.85406
486.0,485.9999999999958,486.0,486.56195
546.0,545.9999999999993,546.0025,547.65344
1298.875,1298.8749999999955,1298.88,1302.9847
1020.25,1020.2499999999991,1020.25,1019.6619
1058.5,1058.5000000000095,1058.49,1058.8785
776.125,776.1249999999905,776.070625,775.4292
775.125,775.124999999995,775.05875,776.2483
709.0,708.9999999999859,710.011875,711.16785
401.75,401.75000000001,401.766875,400.5987
823.25,823.2499999999973,823.245,823.56445
606.875,606.8749999999854,606.519375,605.75037
795.875,795.8749999999984,795.914375,797.3469
789.0,789.0000000000132,789.08625,788.1183
809.375,809.374999999995,809.36625,811.8066
944.5,944.5000000000036,944.733125,945.6706
682.625,682.6249999999959,682.625,681.23956
811.625,811.6249999999957,811.625,810.6538
1066.5,1066.4999999999945,1066.74,1066.5492
800.75,800.7499999999852,800.66,800.5018
725.625,725.624999999995,725.634375,725.84705
734.75,734.7499999999943,734.8425,736.0277
449.625,449.6250000000134,450.095625,453.96454
468.25,468.2500000000024,468.166875,467.40854
756.375,756.3750000000146,755.766875,757.4229
982.0,982.0000000000023,982.02,982.1361
904.0,903.9999999999998,904.4318300000002,905.0206
854.125,854.1249999999955,854.125,855.0609
577.0,576.9999999999957,577.0,577.864
1028.25,1028.2500000000132,1028.26,1027.1404
911.0,910.9999999999991,910.86875,912.5586
839.0,839.0000000000125,839.25,839.0903
911.75,911.7499999999943,911.305,913.1428
524.875,524.8750000000065,524.225,524.6274
923.375,923.3749999999932,923.64375,923.938
439.5,439.4999999999957,439.5,440.119
1070.5,1070.4999999999986,1070.49875,1076.1608
340.375,340.3749999999984,340.24,342.49207
859.25,859.2499999999955,859.25,860.1626
572.375,572.3750000000034,572.6675,575.55634
871.375,871.3749999999991,871.62125,871.9073
629.625,629.6249999999943,629.70875,628.4822
568.0,568.0000000000127,568.1475,567.99255
799.25,799.2499999999957,799.25,798.29614
544.625,544.6250000000132,544.615625,542.43365
910.625,910.6249999999893,909.395,911.84106
652.5,652.5000000000059,653.30125,651.3971
1258.25,1258.2499999999977,1258.238125,1266.1488
1084.75,1084.7499999999955,1084.75,1086.773
789.0,788.9999999999905,789.288125,789.16876
881.5,881.4999999999955,881.5,880.68134
747.875,747.8750000000098,747.74625,745.7063
1108.301,1108.300999999995,1107.6723499999985,1108.5419
542.0,541.9999999999939,539.797955,538.83954
777.0,776.9999999999995,776.645625,778.6562
816.125,816.1250000000132,816.201875,816.88525
848.25,848.2499999999991,848.300625,850.2709
733.625,733.6249999999982,733.594375,735.9072
617.5,617.5000000000098,617.19,616.1119
746.25,746.2500000000016,746.4075,743.37134
880.75,880.7499999999982,880.424375,882.54584
795.875,795.8749999999977,795.875,795.20905
702.625,702.6249999999959,702.6225,702.91956
698.125,698.1250000000114,698.364375,697.6817
1046.25,1046.2500000000036,1046.24875,1044.5367
785.125,785.12500000001,785.010625,785.4783
747.25,747.2500000000177,747.3925,745.1114
1238.875,1238.874999999999,1238.69375,1240.6191
733.5,733.4999999999957,733.475625,735.167
746.375,746.37500000001,746.29125,748.3288
910.875,910.8749999999989,910.794375,909.91724
355.625,355.6249999999958,355.60125,353.3445
882.75,882.7500000000132,883.00875,881.3176
500.125,500.1250000000043,500.125,501.35782
454.75,454.7499999999907,455.378125,452.25302
1079.625,1079.6249999999986,1079.905,1084.8208
618.125,618.1250000000063,618.049375,616.831
986.0,986.0000000000182,986.153125,988.56494
1083.625,1083.6250000000127,1083.198125,1083.2866
746.75,746.7500000000023,746.75,744.8927
800.0,799.999999999995,800.249375,799.6656
910.375,910.3749999999955,910.370625,910.8554
752.75,752.7499999999993,752.755,753.5741
810.125,810.1250000000041,810.125,811.7689
415.625,415.62499999999943,415.624375,422.03778
788.125,788.1250000000034,788.645,786.7809
1028.25,1028.2500000000136,1028.255625,1027.2224
753.0,753.0000000000095,753.22375,754.8401
874.125,874.1249999999991,874.083125,872.6473
640.625,640.6250000000133,640.693125,643.27814
691.625,691.6250000000002,691.741875,691.7344
1071.625,1071.624999999997,1071.625,1072.5431
359.25,359.25000000000455,359.415,356.9181
1260.625,1260.6249999999973,1260.625,1256.5165
652.5,652.5000000000036,652.753125,651.1889
559.25,559.2499999999975,559.170625,556.61707
1071.875,1071.8750000000034,1071.813125,1073.8246
779.875,779.8750000000132,779.885,779.48096
535.0,534.9999999999958,535.0,534.71295
860.25,860.2499999999977,860.375,862.9391
1143.0,1142.9999999999968,1142.92875,1144.7814
648.375,648.3750000000098,648.086875,649.968
831.25,831.2499999999905,830.64875,830.90753
500.375,500.3750000000023,500.375,500.84125
1333.125,1333.1250000000073,1333.101875,1329.419
418.875,418.8749999999958,418.915625,418.587
484.875,484.8749999999943,484.87875,485.19565
754.75,754.7499999999955,754.75,755.6534
661.125,661.1249999999993,661.114375,660.28406
547.375,547.3750000000134,547.588125,547.19293
1223.5,1223.4999999999955,1223.5,1215.3268
1071.625,1071.6249999999955,1071.625,1073.9965
1426.75,1426.7500000000023,1427.081875,1426.4513
445.125,445.1250000000025,445.050625,445.42838
1021.375,1021.3749999999955,1021.375,1020.519
313.375,313.37499999999864,312.6675,308.02786
1092.625,1092.624999999999,1092.61375,1093.2286
513.375,513.3749999999973,513.895,509.3092
924.875,924.8750000000136,924.986875,925.9003
966.0,966.0000000000127,966.0075,962.8895
1324.0,1323.9999999999973,1324.03875,1331.27
575.875,575.8749999999957,575.875,575.2374
488.0,487.99999999999045,486.804375,488.83817
984.5,984.5000000000048,984.348125,983.525
332.5,332.49999999999864,331.848125,335.15735
627.375,627.374999999995,627.369375,626.63403
1234.75,1234.7499999999895,1235.55125,1238.8031
728.5,728.5000000000159,728.165,729.4122
1262.875,1262.8750000000002,1262.63625,1266.1951
639.5,639.4999999999943,639.610625,640.73254
607.125,607.1249999999993,607.11125,606.81464
811.625,811.62500000001,811.691875,813.71246
512.5,512.4999999999958,512.5,513.9426
479.0,478.99999999999886,479.00375,482.33685
391.625,391.6249999999957,391.625,389.2572
563.5,563.4999999999989,563.50125,562.7675
956.375,956.3749999999909,956.1375,955.51764
703.875,703.8750000000043,703.77,701.25385
737.625,737.6250000000023,737.629375,738.8059
715.125,715.1249999999957,715.116875,714.0613
1244.0,1243.9999999999968,1243.6571000000001,1241.0958
407.125,407.12500000000693,405.831875,397.75967
756.125,756.1249999999977,756.106875,756.2998
1135.0,1134.9999999999968,1134.75,1135.5458
690.25,690.2500000000127,690.25,691.6052
1019.5,1019.4999999999955,1019.4675,1020.519
317.5,317.49999999999727,316.466875,338.5474
322.375,322.37500000001273,324.07125,330.1778
267.75,267.7500000000134,266.50375,267.5923
762.75,762.7500000000023,762.780625,762.52435
619.25,619.2499999999985,619.141875,620.5594
493.0,493.00000000000375,493.721875,495.7962
935.75,935.7499999999964,934.75,933.9681
754.75,754.7500000000023,754.751875,755.42804
423.5,423.49999999999784,423.735,422.33115
910.625,910.6249999999975,910.605625,912.5182
870.5,870.5000000000032,870.373125,872.8383
769.5,769.5000000000041,769.62875,771.8369
588.5,588.4999999999906,589.17,587.2759
590.875,590.8750000000043,590.94,591.07916
553.0,553.0000000000148,553.42,555.3667
1405.625,1405.624999999999,1407.371875,1483.5388
649.125,649.1250000000063,649.689375,647.8228
987.0,986.9999999999973,986.9725,987.2066
885.5,885.500000000013,885.4,885.5421
522.875,522.8749999999973,523.01375,523.399
943.75,943.749999999995,943.75,942.84863
690.25,690.2499999999959,690.25,690.54584
421.75,421.7499999999951,421.768125,419.9622
376.75,376.75000000000625,376.129375,376.54303
880.0,879.9999999999948,879.940625,879.23315
927.75,927.7500000000023,927.7525,927.8838
608.0,607.9999999999984,607.689375,608.77747
481.25,481.25000000000625,481.194375,480.9385
936.875,936.8750000000132,937.016875,936.4926
1187.5,1187.4999999999957,1186.815625,1186.6538
492.125,492.1250000000043,492.563125,494.16763
712.75,712.7500000000036,712.77125,711.88684
763.5,763.5000000000041,763.5526049999999,766.6823
876.375,876.3749999999955,876.375,876.62683
481.25,481.2500000000133,481.09375,481.43295
676.375,676.3749999999955,676.375,676.7481
923.75,923.7499999999989,923.74875,922.9581
507.5,507.50000000001296,507.45375,508.25333
904.875,904.8749999999932,904.94,902.9762
818.125,818.1249999999957,818.125,819.29083
901.5,901.5000000000098,901.2775,900.96954
996.375,996.3750000000127,996.30875,995.87915
745.5,745.4999999999955,745.489375,745.2681
1320.0,1320.0000000000023,1320.07,1332.3109
626.875,626.8749999999977,626.875,626.1927
620.75,620.7500000000061,620.789375,619.02637
978.0,977.999999999985,978.233125,978.4859
619.875,619.8749999999958,619.86625,620.529
1176.125,1176.1249999999984,1175.165,1173.0773
486.25,486.2500000000033,486.131875,484.80878
1194.375,1194.3749999999977,1193.61375,1191.3528
757.0,756.9999999999989,757.025,755.9869
584.625,584.624999999987,584.63375,586.027
875.75,875.7499999999934,874.7525,874.1635
676.125,676.1250000000043,676.16875,675.62256
518.375,518.3749999999934,518.955,517.932
1012.125,1012.1249999999989,1012.36125,1012.7654
1037.375,1037.3749999999989,1037.648125,1038.3695
421.5,421.499999999995,421.61625,419.9622
819.0,819.0000000000127,819.015625,819.36334
849.25,849.2499999999991,849.233125,850.2709
760.625,760.6250000000036,760.04625,761.7431
918.5,918.499999999993,918.645625,918.18463
717.625,717.6249999999932,718.04875,718.7126
424.875,424.87499999999454,425.375625,425.67456
839.5,839.4999999999959,839.486875,839.3905
379.5,379.5000000000018,377.93625,377.2182
605.75,605.749999999997,605.75,605.5332
371.625,371.6249999999959,371.5675,368.595
713.875,713.8749999999959,713.875,714.0613
770.75,770.7499999999989,770.690625,770.918
577.25,577.2500000000024,577.2525,575.3419
894.625,894.6249999999984,894.4675,894.4554
884.25,884.2500000000127,884.051875,884.6041
556.125,556.1249999999958,556.125,555.52576
1024.25,1024.2499999999948,1024.210625,1025.646
1121.75,1121.750000000009,1122.029375,1124.023
1042.5,1042.499999999996,1042.493125,1040.7019
791.25,791.249999999995,791.140625,790.5351
399.5,399.4999999999959,399.498125,396.89975
470.375,470.3750000000043,470.35375,469.43118
662.625,662.6249999999868,662.465625,662.19135
1133.875,1133.8749999999986,1134.374375,1135.0706
563.5,563.4999999999994,563.5,564.6562
550.5,550.500000000005,550.528125,551.11536
838.125,838.125,838.1723850000001,839.97705
331.375,331.37499999999727,331.121875,338.5474
500.125,500.1250000000024,500.125,500.84125
889.375,889.3749999999982,889.39875,888.46936
1225.125,1225.1249999999973,1225.440625,1221.7006
985.125,985.125000000002,985.414375,986.6993
630.25,630.2499999999986,630.315625,628.75714
648.0,648.0000000000134,648.0,645.3521
1176.0,1176.0000000000134,1176.0625,1175.9873
728.75,728.7499999999993,728.675,728.02997
554.625,554.6249999999958,554.50625,555.52576
923.875,923.8749999999973,925.15875,922.9574
893.5,893.5000000000146,893.823125,891.6727
706.0,706.0000000000023,705.995625,706.5236
701.75,701.7499999999986,701.626875,703.5363
906.625,906.6249999999827,906.415,909.1627
644.375,644.375,643.9112650000003,642.1999
830.5,830.5000000000036,830.560625,829.4075
691.375,691.3749999999977,691.3775,691.60974
809.375,809.3750000000095,809.4275,808.10626
731.25,731.2499999999989,731.3725,731.9029
843.75,843.7499999999957,843.75,843.2931
711.375,711.3749999999957,711.375,712.4129
711.375,711.3749999999932,711.375,710.2172
1029.375,1029.374999999999,1029.375,1029.3394
523.375,523.3749999999958,523.36375,525.9421
604.875,604.8749999999958,604.86625,602.2579
774.125,774.124999999995,774.111875,773.94147
406.25,406.2500000000099,406.04375,404.80954
932.25,932.2499999999955,931.91625,931.21924
804.25,804.2499999999991,804.215625,804.0943
774.75,774.7499999999905,774.768125,775.4265
1239.5,1239.499999999999,1239.295625,1242.2517
730.5,730.5000000000061,731.046875,731.9834
313.375,313.3749999999958,313.383125,308.62915
920.5,920.4999999999959,920.548125,918.595
987.125,987.1249999999955,987.125,986.1137
614.75,614.7499999999957,614.749375,613.81067
394.5,394.5000000000126,394.5,390.79053
1183.375,1183.374999999999,1183.4475,1185.9321
1184.0,1184.0000000000045,1184.376875,1182.9344
1189.625,1189.6249999999968,1189.52875,1190.0107
781.5,781.499999999995,781.506875,781.73804
851.625,851.6250000000127,851.6425,851.26526
986.0,985.9999999999991,986.0,985.5915
889.5,889.4999999999964,889.54625,889.27734
647.125,647.1249999999977,647.125,646.22076
600.375,600.3750000000044,600.419375,597.1624
585.75,585.7500000000088,585.97125,585.4432
1212.5,1212.4999999999993,1212.025,1208.4312
1227.75,1227.7499999999955,1227.844375,1233.5378
917.875,917.8749999999991,917.84875,915.61346
694.138,694.1379999999947,693.6551650000005,693.014
776.25,776.2500000000048,776.276875,775.6565
695.75,695.7499999999993,695.746875,695.67883
725.0,724.999999999995,724.95875,725.84705
862.625,862.6250000000073,862.524375,863.4675
693.625,693.6250000000148,694.020625,693.0662
855.25,855.2499999999977,855.241875,855.37933
529.375,529.374999999995,529.3225,530.33075
770.5,770.4999999999991,770.494375,767.91394
703.125,703.1249999999975,702.705,702.4189
457.875,457.8750000000099,457.881875,459.14764
511.875,511.8749999999957,511.87625,510.2957
732.5,732.5000000000023,732.5,730.8526
195.875,195.87500000000682,201.49125,182.73814
584.625,584.6250000000066,585.11875,585.16974
660.75,660.7500000000098,660.761875,660.81616
882.88,882.8799999999947,882.293724999998,880.7895
630.125,630.1249999999853,630.26125,630.6488
463.125,463.124999999999,463.468125,462.05505
369.375,369.3749999999959,369.24,367.681
606.875,606.8750000000024,606.875,608.51373
521.25,521.2500000000007,521.130625,520.2552
637.125,637.1249999999984,637.120625,634.7314
928.125,928.1250000000114,928.365625,927.6204
838.125,838.1250000000048,838.115,839.0409
885.487,885.4869999999946,885.6951650000005,883.1668
670.25,670.2499999999934,670.896875,671.6444
950.375,950.3749999999982,950.0175,948.68005
1033.875,1033.8750000000025,1033.8625,1033.6724
1177.25,1177.2500000000095,1176.05,1177.9303
851.625,851.6249999999932,851.7825,851.4823
582.375,582.3749999999967,582.359375,583.49396
789.5,789.4999999999957,789.495625,788.30316
881.5,881.4999999999955,881.5,880.68134
1041.375,1041.374999999999,1041.3725,1040.2682
967.125,967.1249999999955,967.125,966.47723
334.75,334.75000000000637,335.3025,338.76028
564.625,564.6250000000036,564.658125,563.2432
